#{"t_start": 1787344013.8745642, "env_id": "None"}
r,l,t,success,collision,max_y
0.95,5,0.415856,False,True,2
0.47,53,0.417974,False,True,2
0.73,27,0.419068,False,True,2
-0.04,4,0.419322,False,True,1
2.93,7,0.423412,False,True,4
0.91,9,0.424532,False,True,2
-0.05,5,0.424804,False,True,1
-0.22,22,0.425775,False,True,1
-0.07,7,0.4267,False,True,1
-0.18,18,0.427543,False,True,1
-0.15,15,0.428445,False,True,1
-0.21,21,0.429441,False,True,1
1.92,8,0.430007,False,True,3
0.95,5,0.430348,False,True,2
0.63,37,0.431854,False,True,2
5.83,17,0.432629,False,True,7
-0.21,21,0.433653,False,True,1
0.74,26,0.434716,False,True,2
-0.05,5,0.434988,False,True,1
0.75,25,0.436054,False,True,2
0.87,13,0.43673,False,True,2
0.95,5,0.437,False,True,2
0.28,72,0.439715,False,True,2
0.96,4,0.439967,False,True,2
1.68,32,0.441325,False,True,3
1.32,68,0.444237,False,True,3
-0.12,12,0.444859,False,True,1
0.87,13,0.445432,False,True,2
-0.16,16,0.446231,False,True,1
0.9,10,0.44681,False,True,2
1.83,17,0.447532,False,True,3
3.63,37,0.448993,False,True,5
2.76,24,0.450054,False,True,4
0.62,38,0.45159,False,True,2
0.8,20,0.452627,False,True,2
0.98,2,0.452808,False,True,2
0.9,10,0.453487,False,True,2
3.14,86,0.456754,False,True,5
1.76,24,0.457749,False,True,3
0.95,5,0.458057,False,True,2
1.73,27,0.459275,False,True,3
2.63,37,0.460815,False,True,4
-0.33,33,0.462123,False,True,1
-0.02,2,0.462279,False,True,1
-3.0,100,0.467492,False,False,3
-0.07,7,0.467894,False,True,1
2.85,15,0.468592,False,True,4
1.79,21,0.469546,False,True,3
-0.03,3,0.469933,False,True,1
0.91,9,0.470405,False,True,2
3.82,18,0.471182,False,True,5
-0.25,25,0.472198,False,True,1
1.92,8,0.472667,False,True,3
2.81,19,0.47346,False,True,4
-0.04,4,0.473686,False,True,1
-0.07,7,0.47402,False,True,1
-0.15,15,0.474828,False,True,1
0.91,9,0.475273,False,True,2
0.62,38,0.476915,False,True,2
-0.05,5,0.477225,False,True,1
2.85,15,0.477977,False,True,4
1.84,16,0.478662,False,True,3
2.77,23,0.479595,False,True,4
-0.09,9,0.480021,False,True,1
0.73,27,0.481183,False,True,2
-0.17,17,0.481899,False,True,1
