#{"t_start": 1787427345.585993, "env_id": "None"}
r,l,t,success,collision,max_y
1.74,26,0.646075,False,True,3
0.85,15,0.648791,False,True,2
0.9,10,0.650586,False,True,2
0.73,27,0.655944,False,True,2
-0.07,7,0.657293,False,True,1
1.92,8,0.658735,False,True,3
0.94,6,0.65986,False,True,2
-0.05,5,0.66079,False,True,1
0.91,9,0.66271,False,True,2
0.38,62,0.675399,False,True,2
2.85,15,0.678033,False,True,4
-0.01,1,0.67829,False,True,1
3.79,21,0.682016,False,True,5
3.3,70,0.69383,False,True,5
2.88,12,0.695979,False,True,4
2.77,23,0.699864,False,True,4
0.94,6,0.700937,False,True,2
2.48,52,0.709705,False,True,4
-0.08,8,0.711158,False,True,1
-0.07,7,0.712425,False,True,1
-0.01,1,0.712677,False,True,1
-0.02,2,0.713097,False,True,1
1.74,26,0.71754,False,True,3
-0.03,3,0.718136,False,True,1
-0.15,15,0.720671,False,True,1
-0.16,16,0.723436,False,True,1
-0.08,8,0.724866,False,True,1
-0.07,7,0.726121,False,True,1
1.73,27,0.730666,False,True,3
1.9,10,0.732436,False,True,3
-0.08,8,0.733873,False,True,1
0.9,10,0.735621,False,True,2
-0.06,6,0.736711,False,True,1
1.74,26,0.741078,False,True,3
0.71,29,0.745948,False,True,2
0.36,64,0.756666,False,True,2
1.94,6,0.757764,False,True,3
-2.0,100,0.775025,False,False,4
1.8,20,0.779896,False,True,3
-0.01,1,0.780153,False,True,1
-0.01,1,0.780407,False,True,1
0.81,19,0.783615,False,True,2
2.76,24,0.787751,False,True,4
0.95,5,0.788755,False,True,2
0.77,23,0.792716,False,True,2
-0.17,17,0.795652,False,True,1
0.86,14,0.798112,False,True,2
0.98,2,0.79855,False,True,2
-0.06,6,0.799644,False,True,1
-0.07,7,0.800931,False,True,1
-0.11,11,0.802878,False,True,1
0.86,14,0.805341,False,True,2
0.86,14,0.807748,False,True,2
0.55,45,0.815391,False,True,2
-3.0,100,0.832035,False,False,3
-0.07,7,0.83338,False,True,1
0.92,8,0.834803,False,True,2
1.0,100,0.852033,False,True,3
-0.06,6,0.853206,False,True,1
0.52,48,0.861149,False,True,2
0.97,3,0.86175,False,True,2
-1.0,100,0.878358,False,False,5
1.77,23,0.882342,False,True,3
-0.03,3,0.882923,False,True,1
0.6,40,0.889664,False,True,2
-0.02,2,0.890096,False,True,1
3.71,29,0.895054,False,True,5
3.42,58,0.904737,False,True,5
1.9,10,0.906536,False,True,3
0.78,22,0.910268,False,True,2
1.5,50,0.918578,False,True,3
2.66,34,0.924351,False,True,4
1.94,6,0.925443,False,True,3
0.96,4,0.926199,False,True,2
-0.08,8,0.927642,False,True,1
1.78,22,0.931409,False,True,3
-0.04,4,0.932177,False,True,1
-0.11,11,0.934123,False,True,1
-0.07,7,0.935403,False,True,1
2.55,45,0.942957,False,True,4
1.49,51,0.951487,False,True,3
-0.05,5,0.952399,False,True,1
0.98,2,0.952832,False,True,2
-0.18,18,0.955905,False,True,1
-0.04,4,0.956687,False,True,1
3.78,22,0.960428,False,True,5
4.81,19,0.963655,False,True,6
1.76,24,0.967737,False,True,3
0.64,36,0.973849,False,True,2
3.4,60,0.983804,False,True,5
0.94,6,0.984887,False,True,2
2.57,43,0.992101,False,True,4
0.8,20,0.995961,False,True,2
0.69,31,1.491321,False,True,2
1.74,26,1.495923,False,True,3
5.66,34,1.501689,False,True,7
