algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
dqn,1,200000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.7488,0.0,0.185,0.0306,0.0356,0,0,results/runs/dqn_seed1/checkpoints/dqn_seed1_200000_steps
dqn,1,400000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.4692,0.0,0.5308,0.0,0.0,0,0,results/runs/dqn_seed1/checkpoints/dqn_seed1_400000_steps
dqn,1,600000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.3262,0.0,0.6738,0.0,0.0,0,0,results/runs/dqn_seed1/checkpoints/dqn_seed1_600000_steps
dqn,1,800000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.187,0.0,0.2618,0.5512,0.0,0,0,results/runs/dqn_seed1/checkpoints/dqn_seed1_800000_steps
dqn,1,1000000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.027,0.0,0.0314,0.9416,0.0,0,0,results/runs/dqn_seed1/final_model
