#{"t_start": 1787193101.7774458, "env_id": "None"}
r,l,t,success,collision,max_y
-0.09,9,0.41542,False,True,1
-0.04,4,0.41564,False,True,1
-0.02,2,0.415739,False,True,1
-0.11,11,0.416157,False,True,1
-0.04,4,0.420609,False,True,1
-0.05,5,0.421265,False,True,1
-0.03,3,0.421427,False,True,1
-0.02,2,0.421522,False,True,1
-0.16,16,0.422614,False,True,1
-0.04,4,0.422797,False,True,1
-0.04,4,0.422971,False,True,1
-0.05,5,0.423191,False,True,1
-0.11,11,0.423696,False,True,1
-0.05,5,0.423921,False,True,1
-0.03,3,0.424043,False,True,1
-0.01,1,0.424122,False,True,1
-0.2,20,0.425193,False,True,1
-0.04,4,0.425411,False,True,1
-0.06,6,0.425654,False,True,1
-0.03,3,0.425817,False,True,1
-0.12,12,0.42646,False,True,1
-0.11,11,0.426878,False,True,1
1.76,24,0.427898,False,True,3
-0.02,2,0.428022,False,True,1
-0.07,7,0.428426,False,True,1
-0.03,3,0.428576,False,True,1
-0.09,9,0.428942,False,True,1
-0.05,5,0.429151,False,True,1
-0.04,4,0.429408,False,True,1
-0.1,10,0.429831,False,True,1
-0.02,2,0.429925,False,True,1
-0.01,1,0.429983,False,True,1
-0.09,9,0.430427,False,True,1
1.92,8,0.430748,False,True,3
-0.06,6,0.430982,False,True,1
-0.13,13,0.431464,False,True,1
-0.01,1,0.431613,False,True,1
-0.03,3,0.43175,False,True,1
-0.06,6,0.432011,False,True,1
-0.02,2,0.432099,False,True,1
-0.18,18,0.432972,False,True,1
-0.01,1,0.433044,False,True,1
-0.07,7,0.433325,False,True,1
-0.01,1,0.433383,False,True,1
-0.04,4,0.433628,False,True,1
-0.06,6,0.433899,False,True,1
-0.09,9,0.434246,False,True,1
-0.1,10,0.434618,False,True,1
-0.02,2,0.434793,False,True,1
-0.04,4,0.435044,False,True,1
-0.1,10,0.435427,False,True,1
-0.02,2,0.435537,False,True,1
-0.04,4,0.435809,False,True,1
-0.09,9,0.436154,False,True,1
-0.01,1,0.436213,False,True,1
0.96,4,0.436386,False,True,2
-0.08,8,0.436753,False,True,1
-0.09,9,0.437198,False,True,1
-0.03,3,0.437336,False,True,1
-0.03,3,0.43748,False,True,1
-0.01,1,0.437612,False,True,1
-0.01,1,0.437703,False,True,1
-0.02,2,0.437799,False,True,1
-0.02,2,0.437911,False,True,1
-0.05,5,0.438183,False,True,1
-0.03,3,0.438331,False,True,1
-0.05,5,0.438534,False,True,1
-0.05,5,0.438741,False,True,1
-0.01,1,0.43887,False,True,1
-0.04,4,0.439053,False,True,1
-0.05,5,0.439287,False,True,1
-0.06,6,0.439531,False,True,1
1.87,13,0.440254,False,True,3
-0.09,9,0.440683,False,True,1
