#{"t_start": 1787312658.8324091, "env_id": "None"}
r,l,t,success,collision,max_y
-0.17,17,0.416912,False,True,1
-0.06,6,0.417224,False,True,1
-0.11,11,0.417721,False,True,1
-0.01,1,0.417804,False,True,1
1.86,14,0.422508,False,True,3
-0.04,4,0.423172,False,True,1
-0.07,7,0.423484,False,True,1
-0.02,2,0.423624,False,True,1
-0.02,2,0.424203,False,True,1
-0.06,6,0.424521,False,True,1
-0.03,3,0.424703,False,True,1
-0.06,6,0.424983,False,True,1
1.92,8,0.425431,False,True,3
0.9,10,0.425891,False,True,2
1.89,11,0.426356,False,True,3
-0.04,4,0.42656,False,True,1
1.81,19,0.427462,False,True,3
0.83,17,0.428201,False,True,2
-0.04,4,0.42841,False,True,1
0.91,9,0.428843,False,True,2
-0.03,3,0.429063,False,True,1
-0.03,3,0.429239,False,True,1
-0.14,14,0.429865,False,True,1
-0.27,27,0.431113,False,True,1
-0.06,6,0.431742,False,True,1
1.92,8,0.432172,False,True,3
-0.03,3,0.43235,False,True,1
-0.01,1,0.432431,False,True,1
-0.02,2,0.432683,False,True,1
-0.05,5,0.432944,False,True,1
-0.25,25,0.433938,False,True,1
-0.04,4,0.434143,False,True,1
1.83,17,0.434986,False,True,3
-0.16,16,0.435655,False,True,1
-0.01,1,0.435732,False,True,1
-0.01,1,0.435828,False,True,1
1.89,11,0.436366,False,True,3
-0.25,25,0.437369,False,True,1
-0.02,2,0.437485,False,True,1
-0.1,10,0.437945,False,True,1
-0.04,4,0.438221,False,True,1
0.93,7,0.438546,False,True,2
1.77,23,0.439526,False,True,3
-0.23,23,0.440668,False,True,1
-0.11,11,0.441349,False,True,1
-0.03,3,0.44151,False,True,1
-0.02,2,0.441657,False,True,1
-0.08,8,0.442037,False,True,1
1.86,14,0.4427,False,True,3
-0.3,30,0.444,False,True,1
-0.11,11,0.444486,False,True,1
-0.1,10,0.444938,False,True,1
0.89,11,0.445544,False,True,2
-0.01,1,0.445633,False,True,1
-0.05,5,0.445871,False,True,1
-0.03,3,0.446034,False,True,1
-0.04,4,0.446315,False,True,1
2.88,12,0.446829,False,True,4
-0.1,10,0.447258,False,True,1
-0.09,9,0.447646,False,True,1
-0.11,11,0.448172,False,True,1
-0.06,6,0.448441,False,True,1
-0.05,5,0.448676,False,True,1
-0.1,10,0.449106,False,True,1
0.86,14,0.449753,False,True,2
-0.05,5,0.45002,False,True,1
-0.08,8,0.450578,False,True,1
-0.12,12,0.451145,False,True,1
0.92,8,0.451678,False,True,2
-0.14,14,0.452254,False,True,1
-0.07,7,0.452577,False,True,1
0.93,7,0.452894,False,True,2
1.87,13,0.45352,False,True,3
-0.03,3,0.453686,False,True,1
3.93,7,0.453986,False,True,5
-0.01,1,0.454088,False,True,1
-0.09,9,0.45455,False,True,1
0.9,10,0.45501,False,True,2
1.94,6,0.455303,False,True,3
0.59,41,0.456941,False,True,2
-0.09,9,0.457464,False,True,1
1.89,11,0.457946,False,True,3
-0.07,7,0.458267,False,True,1
-0.27,27,0.459348,False,True,1
-0.02,2,0.459526,False,True,1
-0.03,3,0.459698,False,True,1
1.91,9,0.460106,False,True,3
1.94,6,0.460397,False,True,3
1.97,3,0.460628,False,True,3
1.91,9,0.461039,False,True,3
0.8,20,0.461883,False,True,2
-0.07,7,0.462206,False,True,1
-0.06,6,0.462602,False,True,1
-0.16,16,0.4633,False,True,1
-0.07,7,0.463625,False,True,1
1.83,17,0.464325,False,True,3
-0.4,40,0.465965,False,True,1
1.91,9,0.466355,False,True,3
-0.09,9,0.466742,False,True,1
-0.08,8,0.467096,False,True,1
-0.05,5,0.467416,False,True,1
-0.03,3,0.467562,False,True,1
1.94,6,0.467857,False,True,3
-0.17,17,0.468564,False,True,1
-0.05,5,0.469667,False,True,1
1.96,4,0.469896,False,True,3
0.89,11,0.470392,False,True,2
-0.01,1,0.470471,False,True,1
-0.02,2,0.470727,False,True,1
-0.14,14,0.471486,False,True,1
-0.11,11,0.472006,False,True,1
0.84,16,0.472672,False,True,2
-0.08,8,0.473146,False,True,1
-0.05,5,0.473379,False,True,1
-0.26,26,0.474405,False,True,1
-0.17,17,0.47509,False,True,1
-0.12,12,0.475666,False,True,1
-0.05,5,0.475903,False,True,1
-0.25,25,0.476895,False,True,1
0.78,22,0.477775,False,True,2
-0.12,12,0.47835,False,True,1
-0.21,21,0.479193,False,True,1
-0.35,35,0.480535,False,True,1
-0.07,7,0.481009,False,True,1
-0.09,9,0.481562,False,True,1
