#{"t_start": 1787352521.3557692, "env_id": "None"}
r,l,t,success,collision,max_y
-0.03,3,0.41251,False,True,1
1.81,19,0.413432,False,True,3
3.69,31,0.414665,False,True,5
0.55,45,0.416347,False,True,2
-0.07,7,0.420758,False,True,1
3.13,87,0.42509,False,True,5
1.77,23,0.426172,False,True,3
0.8,20,0.427056,False,True,2
-0.11,11,0.428213,False,True,1
0.75,25,0.429273,False,True,2
0.62,38,0.430797,False,True,2
2.81,19,0.431586,False,True,4
2.86,14,0.432326,False,True,4
-0.07,7,0.432693,False,True,1
-0.18,18,0.433456,False,True,1
3.42,58,0.435672,False,True,5
0.89,11,0.436249,False,True,2
0.73,27,0.437338,False,True,2
-0.01,1,0.437463,False,True,1
-0.21,21,0.438379,False,True,1
-0.03,3,0.438636,False,True,1
1.9,10,0.439121,False,True,3
-0.06,6,0.439559,False,True,1
-0.09,9,0.440119,False,True,1
0.92,8,0.440647,False,True,2
0.94,6,0.440971,False,True,2
0.93,7,0.441324,False,True,2
0.93,7,0.441668,False,True,2
1.9,10,0.44224,False,True,3
0.9,10,0.442724,False,True,2
-0.05,5,0.443014,False,True,1
0.71,29,0.444162,False,True,2
1.82,18,0.445031,False,True,3
1.74,26,0.44603,False,True,3
0.89,11,0.446541,False,True,2
-0.06,6,0.446835,False,True,1
-0.08,8,0.447289,False,True,1
-0.07,7,0.447657,False,True,1
0.92,8,0.448066,False,True,2
-0.02,2,0.448254,False,True,1
0.72,28,0.449688,False,True,2
-0.14,14,0.450401,False,True,1
-0.2,20,0.451241,False,True,1
1.95,5,0.451532,False,True,3
0.84,16,0.452424,False,True,2
0.68,32,0.453717,False,True,2
-0.04,4,0.453949,False,True,1
-0.01,1,0.45408,False,True,1
0.88,12,0.454766,False,True,2
-0.07,7,0.455107,False,True,1
2.6,40,0.456738,False,True,4
0.6,40,0.45843,False,True,2
-0.07,7,0.458924,False,True,1
-0.03,3,0.459131,False,True,1
0.96,4,0.459374,False,True,2
2.74,26,0.460378,False,True,4
2.4,60,0.462866,False,True,4
0.83,17,0.464446,False,True,2
0.84,16,0.465455,False,True,2
0.81,19,0.466305,False,True,2
1.73,27,0.467673,False,True,3
-0.06,6,0.468029,False,True,1
0.92,8,0.468414,False,True,2
-0.04,4,0.468649,False,True,1
0.93,7,0.469078,False,True,2
0.87,13,0.469668,False,True,2
0.95,5,0.46994,False,True,2
-0.02,2,0.470079,False,True,1
-0.01,1,0.470275,False,True,1
-0.32,32,0.471529,False,True,1
0.73,27,0.472567,False,True,2
1.84,16,0.473285,False,True,3
-3.0,100,0.477268,False,False,3
1.8,20,0.47818,False,True,3
-0.11,11,0.478692,False,True,1
0.94,6,0.47905,False,True,2
0.92,8,0.479544,False,True,2
0.94,6,0.479871,False,True,2
0.65,35,0.481211,False,True,2
-0.11,11,0.481698,False,True,1
-0.05,5,0.482034,False,True,1
1.78,22,0.482907,False,True,3
-0.01,1,0.483047,False,True,1
-0.01,1,0.483154,False,True,1
1.75,25,0.484206,False,True,3
3.54,46,0.48616,False,True,5
2.91,9,0.486651,False,True,4
-0.03,3,0.48687,False,True,1
-0.01,1,0.487129,False,True,1
-0.09,9,0.487574,False,True,1
-0.08,8,0.487964,False,True,1
-0.05,5,0.488244,False,True,1
0.74,26,0.489479,False,True,2
-0.16,16,0.490177,False,True,1
1.81,19,0.490951,False,True,3
-0.03,3,0.491124,False,True,1
0.96,4,0.491433,False,True,2
-0.09,9,0.491871,False,True,1
0.93,7,0.492213,False,True,2
0.96,4,0.492438,False,True,2
-0.05,5,0.49279,False,True,1
-3.0,100,0.496647,False,False,3
-0.08,8,0.497136,False,True,1
-0.04,4,0.497396,False,True,1
0.92,8,0.498007,False,True,2
1.94,6,0.498319,False,True,3
0.68,32,0.499544,False,True,2
0.85,15,0.500192,False,True,2
-0.02,2,0.500419,False,True,1
0.91,9,0.500875,False,True,2
-0.12,12,0.501394,False,True,1
2.79,21,0.502245,False,True,4
1.78,22,0.503198,False,True,3
6.74,26,0.504266,False,True,8
