#{"t_start": 1787334052.112553, "env_id": "None"}
r,l,t
3.95,5,63.538095
1.94,6,63.540012
5.93,7,63.542197
1.96,4,63.543487
1.95,5,63.545058
3.91,9,63.547793
1.97,3,63.54877
3.95,5,63.550347
3.92,8,63.552818
3.95,5,63.554386
3.95,5,63.555962
1.96,4,63.557234
1.97,3,63.558478
1.93,7,63.560943
1.97,3,63.561959
1.97,3,63.562937
1.97,3,63.711972
1.9,10,63.715649
1.96,4,63.717002
3.95,5,63.718615
1.92,8,63.721332
1.94,6,63.723425
1.97,3,63.724427
1.97,3,63.725413
5.88,12,63.729053
3.91,9,63.732185
1.94,6,63.734201
5.88,12,63.738381
1.94,6,63.740605
1.92,8,63.743313
1.93,7,63.745689
5.93,7,63.74806
13.91,9,63.750916
1.92,8,63.753431
1.92,8,63.900789
1.92,8,63.903406
3.95,5,63.905025
5.9,10,63.908168
3.95,5,63.910138
1.89,11,63.913931
-6.0,100,64.388432
1.93,7,64.390825
3.92,8,64.393951
3.94,6,64.395986
1.93,7,64.398207
3.91,9,64.400993
3.9,10,64.404232
3.95,5,64.405846
1.95,5,64.407434
13.91,9,64.410372
1.91,9,64.413336
1.97,3,64.414367
3.93,7,64.416586
1.96,4,64.417949
1.92,8,64.420714
3.92,8,64.423223
3.95,5,64.424801
3.95,5,64.596481
5.88,12,64.600522
5.9,10,64.60417
3.94,6,64.606422
3.91,9,64.609423
13.91,9,64.612271
1.91,9,64.61505
1.92,8,64.617605
1.92,8,64.620067
5.88,12,64.623832
1.95,5,64.625453
3.9,10,64.628631
1.93,7,64.630883
1.92,8,64.633341
3.94,6,64.635215
1.97,3,64.636193
3.9,10,64.780598
1.96,4,64.781991
3.9,10,64.785182
1.93,7,64.787462
1.97,3,64.78846
1.93,7,64.790624
1.94,6,64.792516
3.92,8,64.795045
3.94,6,64.796924
1.95,5,64.798499
3.95,5,64.800087
3.91,9,64.802841
3.91,9,64.805591
1.97,3,64.806627
1.91,9,64.809617
3.95,5,64.811646
1.94,6,64.813675
5.93,7,64.815881
5.93,7,64.818306
1.93,7,64.946437
1.94,6,64.948522
5.91,9,64.951293
13.87,13,64.95522
3.95,5,64.957195
1.97,3,64.958308
13.91,9,64.961127
3.9,10,64.964391
1.93,7,64.966933
1.96,4,64.968281
1.95,5,64.970662
5.93,7,64.972922
1.96,4,64.97425
1.93,7,64.976385
1.97,3,64.977365
5.87,13,64.981735
3.92,8,64.98443
1.97,3,64.985468
3.95,5,64.987056
3.95,5,64.98865
1.97,3,65.143595
1.93,7,65.145994
1.93,7,65.148233
1.97,3,65.149239
1.97,3,65.150239
5.92,8,65.153116
1.93,7,65.15565
1.97,3,65.156718
1.95,5,65.158362
1.96,4,65.159813
1.93,7,65.162497
1.97,3,65.163619
3.91,9,65.166939
3.9,10,65.17008
1.94,6,65.171987
1.97,3,65.173101
1.96,4,65.174414
1.97,3,65.175407
1.96,4,65.176683
1.91,9,65.180436
3.95,5,65.182158
1.95,5,65.183924
1.97,3,65.18542
3.94,6,65.187448
13.87,13,65.325308
5.88,12,65.329064
5.93,7,65.331439
3.95,5,65.333363
5.93,7,65.335719
1.97,3,65.336743
5.93,7,65.338931
3.93,7,65.341119
1.93,7,65.34351
1.97,3,65.344538
1.97,3,65.345651
1.93,7,65.348383
1.95,5,65.35006
3.89,11,65.353742
1.96,4,65.355108
3.9,10,65.35829
3.94,6,65.360244
3.95,5,65.36191
1.92,8,65.364528
1.94,6,65.508669
13.91,9,65.511552
3.94,6,65.513459
1.92,8,65.516528
1.92,8,65.519574
1.93,7,65.522198
5.88,12,65.525951
5.93,7,65.528652
3.94,6,65.53055
5.9,10,65.533612
1.92,8,65.536072
3.89,11,65.539828
3.91,9,65.542702
3.94,6,65.544833
3.94,6,65.546773
3.93,7,65.548941
5.88,12,65.693196
3.9,10,65.69633
1.95,5,65.697917
3.92,8,65.7008
3.95,5,65.702605
5.93,7,65.704846
1.92,8,65.707315
1.97,3,65.708302
3.91,9,65.71143
1.97,3,65.712445
1.97,3,65.713428
3.9,10,65.716502
-0.03,3,65.717503
1.94,6,65.71965
3.93,7,65.722009
1.96,4,65.723375
1.97,3,65.724391
1.97,3,65.725397
1.97,3,65.726392
5.93,7,65.728616
1.92,8,65.73158
1.97,3,65.732656
3.93,7,65.86212
3.91,9,65.86497
5.91,9,65.86773
3.94,6,65.869947
1.93,7,65.872319
1.95,5,65.873917
1.97,3,65.874918
5.88,12,65.878764
1.93,7,65.88134
3.95,5,65.883042
13.88,12,65.887858
1.97,3,65.888958
5.9,10,65.892348
3.95,5,65.89427
3.89,11,65.897709
1.97,3,65.898711
5.93,7,65.90116
3.95,5,65.902908
3.93,7,66.050793
3.95,5,66.05247
3.95,5,66.054048
1.95,5,66.055617
5.91,9,66.058379
3.94,6,66.060279
1.95,5,66.061887
5.92,8,66.064369
3.9,10,66.0674
1.93,7,66.070108
3.95,5,66.071881
5.9,10,66.075263
3.92,8,66.078107
3.94,6,66.080256
1.97,3,66.081292
1.92,8,66.0838
5.91,9,66.086645
3.92,8,66.089125
3.95,5,66.090714
3.95,5,66.217604
3.94,6,66.21985
5.92,8,66.222445
1.94,6,66.224363
3.93,7,66.227096
5.91,9,66.230037
13.88,12,66.233747
1.97,3,66.234744
1.95,5,66.236353
3.95,5,66.237933
1.97,3,66.23892
1.97,3,66.239904
13.91,9,66.242688
3.94,6,66.244568
1.97,3,66.245547
1.93,7,66.24773
1.93,7,66.249883
1.96,4,66.251156
1.97,3,66.252127
1.96,4,66.253405
1.94,6,66.255256
3.92,8,66.257722
1.97,3,66.401656
13.88,12,66.405546
3.94,6,66.40747
3.92,8,66.409975
1.94,6,66.411898
1.95,5,66.413504
5.9,10,66.416612
1.93,7,66.418829
5.93,7,66.421033
5.88,12,66.424745
1.93,7,66.426955
1.95,5,66.428558
1.95,5,66.430165
3.9,10,66.43362
1.97,3,66.434691
3.91,9,66.43752
1.97,3,66.438517
1.92,8,66.441015
13.91,9,66.588688
3.95,5,66.590367
1.94,6,66.592267
3.95,5,66.59401
3.93,7,66.596925
3.93,7,66.599277
1.97,3,66.600303
13.91,9,66.603394
1.97,3,66.604547
1.97,3,66.60558
1.97,3,66.606623
1.93,7,66.608828
13.88,12,66.612534
1.92,8,66.615028
1.97,3,66.616025
1.93,7,66.618214
1.94,6,66.620096
1.93,7,66.622274
3.94,6,66.624156
1.97,3,66.625142
1.94,6,66.627021
1.96,4,66.628312
1.97,3,66.765514
1.94,6,66.767754
1.93,7,66.770254
1.93,7,66.772454
1.97,3,66.773446
3.95,5,66.775527
5.93,7,66.778017
1.96,4,66.779325
3.95,5,66.780912
1.97,3,66.781912
1.97,3,66.782904
1.96,4,66.784321
1.97,3,66.785384
1.97,3,66.786405
3.91,9,66.789247
1.94,6,66.791156
1.97,3,66.792159
3.95,5,66.793761
1.93,7,66.795965
1.97,3,66.797013
-0.02,2,66.7978
3.93,7,66.800024
1.97,3,66.801008
3.94,6,66.802883
1.97,3,66.803885
5.91,9,66.806629
3.95,5,66.945447
1.97,3,66.946555
1.97,3,66.947568
1.97,3,66.948565
5.9,10,66.951625
1.97,3,66.952612
3.91,9,66.956094
1.97,3,66.957276
1.97,3,66.9586
1.97,3,66.959695
5.93,7,66.961979
1.97,3,66.963004
1.97,3,66.964005
1.97,3,66.96574
1.97,3,66.966913
3.95,5,66.971085
3.95,5,66.973091
3.93,7,66.976176
1.96,4,66.977845
1.94,6,66.979758
1.94,6,66.981702
1.96,4,66.983023
5.9,10,66.987052
5.93,7,66.989338
1.97,3,66.990341
1.97,3,66.991328
5.89,11,67.127698
1.97,3,67.128782
1.97,3,67.129793
13.9,10,67.132868
1.96,4,67.13414
3.95,5,67.135891
1.93,7,67.138436
3.95,5,67.140085
3.91,9,67.143272
1.95,5,67.144941
1.94,6,67.147308
1.95,5,67.14903
1.97,3,67.150043
1.95,5,67.151694
3.95,5,67.153409
1.97,3,67.156047
3.95,5,67.15772
3.93,7,67.160013
1.97,3,67.161117
1.97,3,67.162162
3.95,5,67.163816
3.94,6,67.16577
13.91,9,67.168678
1.95,5,67.170795
1.97,3,67.171839
3.94,6,67.307899
3.95,5,67.309591
1.97,3,67.310603
5.92,8,67.313088
3.95,5,67.314662
3.95,5,67.316785
3.92,8,67.319743
3.93,7,67.322122
3.95,5,67.324166
5.93,7,67.326663
3.93,7,67.329027
3.95,5,67.330716
1.96,4,67.332137
1.96,4,67.333484
1.94,6,67.335496
1.97,3,67.336536
1.97,3,67.337595
1.96,4,67.338918
3.91,9,67.341751
3.93,7,67.343962
1.97,3,67.34496
5.9,10,67.348483
3.95,5,67.478932
1.97,3,67.480096
1.95,5,67.481712
1.97,3,67.482711
5.93,7,67.485005
3.93,7,67.487709
3.94,6,67.490347
1.97,3,67.491686
1.97,3,67.492818
1.97,3,67.494229
3.93,7,67.496913
1.97,3,67.497956
5.91,9,67.501419
3.95,5,67.503029
1.95,5,67.504608
1.93,7,67.506777
1.97,3,67.507774
1.97,3,67.509116
5.93,7,67.511958
1.97,3,67.513028
5.92,8,67.515528
1.97,3,67.516507
1.95,5,67.518084
13.91,9,67.521338
1.97,3,67.522344
3.95,5,67.523943
1.93,7,67.657221
5.93,7,67.659545
5.91,9,67.662361
3.95,5,67.663975
3.95,5,67.665573
13.87,13,67.669554
3.93,7,67.671732
1.97,3,67.672724
3.95,5,67.674303
1.97,3,67.675297
13.91,9,67.678082
1.97,3,67.679065
5.93,7,67.681685
1.93,7,67.684043
3.92,8,67.686591
1.97,3,67.687606
5.93,7,67.689804
3.94,6,67.69216
3.92,8,67.695128
1.97,3,67.696199
5.93,7,67.850174
1.92,8,67.852843
1.94,6,67.85474
3.94,6,67.856625
3.91,9,67.859936
1.93,7,67.86233
3.95,5,67.864137
1.97,3,67.865221
1.97,3,67.866272
5.92,8,67.868961
1.94,6,67.871059
13.89,11,67.874549
3.93,7,67.876779
3.95,5,67.878409
1.95,5,67.880024
1.97,3,67.881041
5.93,7,67.88326
1.97,3,67.884275
1.97,3,67.885278
3.95,5,67.88689
3.95,5,67.888507
13.88,12,68.029371
1.97,3,68.030553
3.92,8,68.033058
1.97,3,68.034055
1.97,3,68.035055
3.91,9,68.03782
1.93,7,68.040451
1.93,7,68.042756
1.94,6,68.044677
1.97,3,68.045692
3.94,6,68.047631
1.94,6,68.049509
3.95,5,68.05111
3.94,6,68.053026
1.97,3,68.054024
1.97,3,68.055012
1.97,3,68.056004
1.97,3,68.057033
5.93,7,68.059436
1.95,5,68.061254
-0.02,2,68.062029
3.92,8,68.064599
1.97,3,68.065606
3.95,5,68.067219
3.93,7,68.069814
1.93,7,68.213195
3.93,7,68.216614
13.88,12,68.220769
1.97,3,68.221835
5.92,8,68.224321
1.97,3,68.22531
1.97,3,68.226298
1.97,3,68.227283
1.96,4,68.228575
1.97,3,68.230001
1.93,7,68.232259
1.97,3,68.23328
3.95,5,68.235092
1.97,3,68.236249
1.97,3,68.237254
3.95,5,68.23884
1.96,4,68.240147
13.9,10,68.243204
5.93,7,68.245796
13.91,9,68.248798
3.91,9,68.251581
1.97,3,68.25257
3.91,9,68.255641
1.97,3,68.256699
3.91,9,68.412414
1.97,3,68.413484
1.97,3,68.414496
3.95,5,68.416079
3.92,8,68.418538
1.93,7,68.421204
5.93,7,68.423508
1.96,4,68.424825
3.95,5,68.426626
1.97,3,68.428283
1.97,3,68.429467
1.97,3,68.43049
3.94,6,68.432435
1.95,5,68.434119
1.94,6,68.436216
1.97,3,68.437293
3.95,5,68.438942
3.91,9,68.441777
3.94,6,68.443683
3.95,5,68.445268
3.95,5,68.446862
13.87,13,68.450894
3.95,5,68.452582
1.97,3,68.608163
3.92,8,68.610854
1.94,6,68.612807
1.93,7,68.615014
1.97,3,68.616006
13.9,10,68.619948
1.97,3,68.621144
3.94,6,68.623131
3.95,5,68.624793
1.97,3,68.625801
1.97,3,68.626819
3.95,5,68.62855
1.97,3,68.629562
1.97,3,68.630575
1.97,3,68.631589
3.95,5,68.633196
1.97,3,68.63437
1.93,7,68.637159
13.89,11,68.640888
1.95,5,68.642508
3.94,6,68.644672
3.94,6,68.646646
13.89,11,68.650457
3.95,5,68.795182
1.93,7,68.797693
3.92,8,68.800246
1.95,5,68.801862
3.95,5,68.803474
3.95,5,68.805094
3.95,5,68.807315
3.92,8,68.809877
5.9,10,68.812944
1.96,4,68.81423
1.97,3,68.815217
1.95,5,68.817314
1.97,3,68.818417
5.93,7,68.820741
1.97,3,68.821749
1.97,3,68.822735
1.97,3,68.823893
1.97,3,68.824975
3.95,5,68.826621
5.93,7,68.829112
1.97,3,68.830158
1.97,3,68.831167
1.94,6,68.833032
5.93,7,68.835207
1.97,3,68.836207
5.93,7,68.973625
1.97,3,68.974773
1.96,4,68.976113
13.88,12,68.979866
1.94,6,68.981773
1.97,3,68.983517
3.95,5,68.985502
1.96,4,68.98688
1.97,3,68.987902
1.96,4,68.989193
5.92,8,68.991651
1.97,3,68.992859
1.97,3,68.994148
1.96,4,68.995476
1.97,3,68.996474
1.94,6,68.998553
1.96,4,68.99989
3.92,8,69.002381
3.93,7,69.005013
5.93,7,69.00764
13.91,9,69.010708
5.9,10,69.014359
1.97,3,69.015419
1.96,4,69.016986
1.97,3,69.018039
3.94,6,69.170227
1.97,3,69.171323
1.97,3,69.172347
1.97,3,69.173349
1.97,3,69.174335
1.97,3,69.17534
3.95,5,69.176913
1.96,4,69.178732
1.97,3,69.179907
3.95,5,69.181566
1.97,3,69.182592
5.93,7,69.184865
1.95,5,69.186702
3.95,5,69.18836
1.96,4,69.189678
1.97,3,69.190668
1.96,4,69.191953
1.97,3,69.192948
1.94,6,69.195083
1.97,3,69.196106
5.93,7,69.198309
1.97,3,69.199296
5.93,7,69.201479
1.94,6,69.203358
3.94,6,69.205542
1.97,3,69.206601
1.97,3,69.207612
3.94,6,69.209515
5.92,8,69.3184
1.97,3,69.319608
3.95,5,69.321271
3.95,5,69.322886
-0.02,2,69.323582
3.95,5,69.325195
1.94,6,69.327177
1.97,3,69.328282
1.97,3,69.329296
5.92,8,69.331806
3.95,5,69.333383
1.94,6,69.335255
3.95,5,69.336841
1.95,5,69.338427
1.97,3,69.339412
3.92,8,69.34187
3.93,7,69.344029
1.97,3,69.345008
3.94,6,69.346883
5.93,7,69.349126
5.92,8,69.351782
3.95,5,69.353665
1.97,3,69.354992
1.95,5,69.356628
3.95,5,69.35836
1.97,3,69.359403
3.95,5,69.477509
3.95,5,69.479283
1.95,5,69.480917
3.95,5,69.482537
3.95,5,69.484293
1.97,3,69.485373
5.93,7,69.487803
5.91,9,69.490681
3.95,5,69.492303
13.9,10,69.495773
1.97,3,69.497093
3.95,5,69.498805
1.97,3,69.499838
5.91,9,69.502801
1.97,3,69.503898
1.95,5,69.505482
3.95,5,69.507442
1.97,3,69.508541
1.97,3,69.509598
5.93,7,69.512304
1.95,5,69.514009
5.91,9,69.517026
-0.01,1,69.517553
1.96,4,69.518909
1.97,3,69.519909
3.95,5,69.655686
5.91,9,69.658964
1.97,3,69.660001
1.97,3,69.660992
3.95,5,69.662568
1.96,4,69.663849
5.93,7,69.666492
3.94,6,69.668548
1.97,3,69.669799
1.95,5,69.671494
3.95,5,69.673129
3.95,5,69.674889
1.97,3,69.675942
1.97,3,69.677167
1.97,3,69.678687
3.95,5,69.680625
3.95,5,69.682325
3.95,5,69.683922
1.95,5,69.685712
-0.02,2,69.686536
3.95,5,69.688232
1.97,3,69.689258
1.97,3,69.690272
1.97,3,69.691282
3.94,6,69.693202
1.96,4,69.69471
5.92,8,69.69729
1.96,4,69.698601
13.91,9,69.824746
3.95,5,69.826421
1.94,6,69.828291
1.97,3,69.829284
3.95,5,69.830862
3.94,6,69.832725
1.97,3,69.834123
1.97,3,69.835316
1.97,3,69.836465
1.94,6,69.838612
13.91,9,69.841378
3.95,5,69.843077
1.95,5,69.84481
1.95,5,69.84643
1.97,3,69.847497
3.93,7,69.849977
1.95,5,69.85181
3.95,5,69.853928
3.94,6,69.856225
3.95,5,69.857852
3.95,5,69.859439
3.95,5,69.861022
-0.01,1,69.861417
1.96,4,69.862699
3.95,5,69.86478
1.97,3,69.8659
1.97,3,69.866928
3.95,5,69.993684
1.97,3,69.994796
1.95,5,69.996413
1.97,3,69.997419
5.93,7,69.999589
1.97,3,70.000567
3.95,5,70.002136
1.97,3,70.003494
3.93,7,70.00582
1.97,3,70.006831
3.95,5,70.008454
1.94,6,70.010347
3.95,5,70.011932
-0.04,4,70.013219
5.92,8,70.016171
1.97,3,70.017272
5.93,7,70.019531
1.94,6,70.021426
1.96,4,70.022715
1.97,3,70.023702
1.96,4,70.024976
-0.02,2,70.025951
3.94,6,70.027948
1.97,3,70.028972
3.93,7,70.031176
1.97,3,70.03217
3.95,5,70.033758
1.95,5,70.035329
5.93,7,70.152434
3.93,7,70.154703
1.96,4,70.155989
1.97,3,70.156975
5.93,7,70.159139
1.97,3,70.160527
3.93,7,70.162985
1.97,3,70.164151
1.97,3,70.16526
1.94,6,70.167208
1.95,5,70.168887
1.95,5,70.17053
-0.02,2,70.171233
5.93,7,70.173563
1.95,5,70.175224
1.95,5,70.176976
3.95,5,70.178985
1.97,3,70.180042
1.96,4,70.181337
3.95,5,70.183105
1.97,3,70.184319
5.93,7,70.186642
1.96,4,70.187954
5.9,10,70.191035
3.93,7,70.19324
13.88,12,70.330816
5.93,7,70.333098
3.94,6,70.335
3.94,6,70.336871
5.93,7,70.339462
1.96,4,70.340832
5.93,7,70.343047
3.95,5,70.345054
1.97,3,70.346142
1.97,3,70.347327
1.97,3,70.348442
1.97,3,70.349467
5.93,7,70.35168
3.95,5,70.353279
1.95,5,70.354875
1.94,6,70.356757
1.95,5,70.358335
3.95,5,70.359913
3.95,5,70.361504
1.97,3,70.362486
5.93,7,70.364656
1.96,4,70.365929
1.96,4,70.367214
3.95,5,70.368775
1.97,3,70.369752
3.95,5,70.501909
3.95,5,70.503601
3.92,8,70.506106
1.97,3,70.507098
5.93,7,70.509277
1.97,3,70.510264
1.97,3,70.511247
1.95,5,70.512813
3.95,5,70.51439
5.9,10,70.517871
1.97,3,70.518971
1.97,3,70.519994
1.96,4,70.521285
5.93,7,70.523476
3.95,5,70.525069
1.97,3,70.526305
1.97,3,70.527724
5.93,7,70.530076
1.97,3,70.531084
3.95,5,70.532672
5.93,7,70.53484
1.96,4,70.536303
5.93,7,70.538641
3.95,5,70.540242
1.97,3,70.541234
1.97,3,70.542221
1.97,3,70.677115
1.94,6,70.679171
1.97,3,70.680172
5.93,7,70.682345
1.97,3,70.683325
1.97,3,70.684303
1.96,4,70.685586
1.95,5,70.687685
1.97,3,70.688791
3.95,5,70.690417
5.93,7,70.692657
1.95,5,70.694642
13.89,11,70.698263
1.97,3,70.699285
1.95,5,70.700905
-0.01,1,70.701315
3.95,5,70.702915
1.97,3,70.703919
3.95,5,70.705528
3.95,5,70.707145
3.94,6,70.70905
1.97,3,70.710044
1.97,3,70.711046
1.97,3,70.712037
3.92,8,70.714534
5.93,7,70.716741
1.97,3,70.717741
-0.01,1,70.718135
3.94,6,70.864513
3.95,5,70.866222
1.97,3,70.867245
3.95,5,70.868839
3.92,8,70.8713
1.97,3,70.872292
1.97,3,70.873459
5.93,7,70.875992
5.93,7,70.878226
3.91,9,70.881189
1.97,3,70.882272
13.91,9,70.88516
3.93,7,70.887389
1.94,6,70.889302
13.91,9,70.892428
1.94,6,70.894436
1.97,3,70.89546
13.9,10,70.898559
1.97,3,70.89956
1.97,3,70.900555
3.95,5,70.902658
1.97,3,70.903763
1.96,4,70.905076
3.95,5,70.906684
1.95,5,71.040387
3.92,8,71.04293
1.97,3,71.04392
1.97,3,71.0449
1.97,3,71.04588
1.97,3,71.046864
1.97,3,71.047839
5.93,7,71.050565
5.93,7,71.052936
1.94,6,71.054862
1.97,3,71.055873
3.95,5,71.05751
3.95,5,71.059559
5.89,11,71.063197
1.97,3,71.064205
1.97,3,71.065187
1.97,3,71.066172
5.92,8,71.068788
1.97,3,71.069847
1.96,4,71.071169
3.95,5,71.072758
1.95,5,71.074359
1.97,3,71.075357
1.96,4,71.076657
3.95,5,71.078249
1.95,5,71.079829
1.96,4,71.08112
3.95,5,71.223946
3.95,5,71.225645
1.97,3,71.226647
3.95,5,71.228517
3.93,7,71.230792
1.94,6,71.232712
3.95,5,71.234408
13.88,12,71.238178
1.97,3,71.239169
1.96,4,71.240438
3.93,7,71.242601
1.97,3,71.24365
3.92,8,71.246674
3.95,5,71.248385
3.95,5,71.249996
5.9,10,71.253076
5.89,11,71.256708
5.91,9,71.259535
5.93,7,71.261743
1.97,3,71.262731
1.97,3,71.263717
5.91,9,71.411435
5.93,7,71.413752
1.97,3,71.414753
1.96,4,71.416045
1.96,4,71.417326
3.95,5,71.419068
3.92,8,71.421873
3.93,7,71.424093
1.96,4,71.425393
3.95,5,71.426985
3.93,7,71.429156
1.97,3,71.430138
3.95,5,71.431862
1.97,3,71.432927
1.93,7,71.435196
3.95,5,71.437171
3.95,5,71.438842
-0.05,5,71.44043
1.97,3,71.441577
5.91,9,71.444775
5.91,9,71.447643
5.93,7,71.449824
1.95,5,71.45156
3.95,5,71.574445
13.91,9,71.577613
3.95,5,71.579266
1.97,3,71.58028
3.94,6,71.582185
1.94,6,71.584088
1.97,3,71.585123
1.96,4,71.586548
3.95,5,71.588195
1.96,4,71.58951
1.97,3,71.590511
1.97,3,71.591508
3.95,5,71.593093
3.95,5,71.595404
3.95,5,71.597226
1.97,3,71.59826
3.95,5,71.599889
5.9,10,71.60297
3.95,5,71.604555
1.97,3,71.605898
1.97,3,71.60699
1.97,3,71.608009
3.95,5,71.609631
3.94,6,71.611639
1.97,3,71.61267
5.9,10,71.61584
3.95,5,71.751439
5.91,9,71.754349
3.91,9,71.757118
1.95,5,71.758683
1.96,4,71.759954
1.97,3,71.761358
1.96,4,71.76278
3.95,5,71.764404
3.95,5,71.766006
3.95,5,71.767585
13.91,9,71.770623
1.97,3,71.771872
3.93,7,71.774161
1.95,5,71.775793
1.97,3,71.776797
1.95,5,71.7784
5.9,10,71.781535
5.9,10,71.784596
1.96,4,71.785877
13.89,11,71.789239
3.95,5,71.790821
5.91,9,71.929708
13.89,11,71.933409
1.96,4,71.935167
1.97,3,71.936235
3.95,5,71.938008
1.94,6,71.940109
1.97,3,71.941158
5.93,7,71.94341
5.89,11,71.947145
3.95,5,71.948979
1.97,3,71.950032
1.97,3,71.951036
1.94,6,71.952928
1.93,7,71.955114
3.95,5,71.956701
1.94,6,71.9586
3.95,5,71.960206
3.94,6,71.962098
3.93,7,71.964306
1.97,3,71.965336
3.95,5,71.966931
1.97,3,71.968102
3.94,6,71.970816
13.87,13,72.113546
3.95,5,72.115234
1.94,6,72.117131
1.97,3,72.118129
5.93,7,72.120302
1.97,3,72.121284
1.95,5,72.122868
1.93,7,72.125035
3.95,5,72.126614
1.95,5,72.128173
13.91,9,72.130962
3.95,5,72.132542
13.9,10,72.135592
3.94,6,72.13746
5.89,11,72.140792
3.95,5,72.142717
1.97,3,72.143772
5.93,7,72.145957
5.89,11,72.149281
5.93,7,72.299292
1.97,3,72.300489
1.97,3,72.301511
3.94,6,72.303593
1.97,3,72.304679
5.89,11,72.308135
3.91,9,72.311159
3.94,6,72.313319
5.89,11,72.316772
1.97,3,72.317776
1.95,5,72.319364
3.95,5,72.321172
5.93,7,72.323702
1.95,5,72.325429
5.93,7,72.328148
1.93,7,72.330385
1.96,4,72.331972
3.95,5,72.33365
1.96,4,72.33511
13.91,9,72.33815
-0.05,5,72.339781
1.97,3,72.340831
1.97,3,72.341853
13.88,12,72.489371
1.95,5,72.491034
5.91,9,72.4938
3.95,5,72.495365
1.97,3,72.496777
1.97,3,72.497914
3.91,9,72.500749
1.97,3,72.501752
3.91,9,72.504836
1.97,3,72.505874
1.97,3,72.50689
1.97,3,72.50789
3.93,7,72.510085
1.96,4,72.511749
1.96,4,72.513217
1.95,5,72.514832
1.97,3,72.515822
1.97,3,72.517077
1.92,8,72.519598
1.97,3,72.52098
1.97,3,72.522115
3.91,9,72.525215
3.9,10,72.528852
3.95,5,72.530611
1.95,5,72.665857
1.97,3,72.666939
1.94,6,72.668831
5.93,7,72.671015
1.97,3,72.671994
5.93,7,72.674483
1.97,3,72.675588
5.93,7,72.677821
5.92,8,72.680321
1.93,7,72.68252
1.96,4,72.684081
3.93,7,72.686272
1.97,3,72.687269
1.94,6,72.689122
5.93,7,72.691292
3.9,10,72.69468
3.95,5,72.696382
13.9,10,72.699469
5.92,8,72.701965
13.89,11,72.705328
1.97,3,72.843087
1.96,4,72.84455
3.9,10,72.848012
13.89,11,72.851603
1.97,3,72.853102
1.97,3,72.854548
3.91,9,72.857442
1.97,3,72.858446
1.97,3,72.85943
3.92,8,72.862068
1.94,6,72.864161
3.95,5,72.865785
5.89,11,72.869188
1.97,3,72.870175
5.9,10,72.873254
1.96,4,72.874541
1.97,3,72.875526
5.92,8,72.878004
3.94,6,72.879888
1.92,8,72.882365
3.95,5,72.883942
13.88,12,73.025372
3.95,5,73.02711
13.91,9,73.029985
3.95,5,73.031589
5.91,9,73.034372
1.95,5,73.03599
3.94,6,73.037944
1.92,8,73.040481
1.97,3,73.041532
1.94,6,73.043452
5.93,7,73.045672
3.94,6,73.047596
1.93,7,73.049765
3.94,6,73.051644
1.96,4,73.052923
3.94,6,73.054789
3.94,6,73.056641
1.92,8,73.059212
13.9,10,73.062613
1.92,8,73.189078
1.97,3,73.190173
1.96,4,73.191527
3.92,8,73.194543
1.97,3,73.195731
3.93,7,73.198158
3.94,6,73.200107
1.94,6,73.202063
1.97,3,73.20314
1.97,3,73.204145
1.94,6,73.206033
1.95,5,73.207637
5.88,12,73.211522
1.91,9,73.214565
1.93,7,73.21682
1.94,6,73.218851
13.89,11,73.222742
1.97,3,73.223808
5.9,10,73.226907
3.91,9,73.229961
3.94,6,73.376446
3.95,5,73.378178
1.93,7,73.380363
1.93,7,73.382538
1.93,7,73.385036
3.91,9,73.388017
1.97,3,73.389037
1.94,6,73.390927
1.97,3,73.391935
5.93,7,73.394652
-0.06,6,73.396652
1.94,6,73.398543
1.92,8,73.400999
3.89,11,73.404825
13.87,13,73.408816
3.95,5,73.410468
1.97,3,73.411453
3.92,8,73.413911
1.96,4,73.4152
3.95,5,73.416804
3.93,7,73.568372
1.92,8,73.570929
3.94,6,73.57282
3.91,9,73.575557
1.92,8,73.578676
3.91,9,73.581477
1.97,3,73.582473
1.92,8,73.584927
1.93,7,73.587361
3.94,6,73.58937
1.93,7,73.59164
13.9,10,73.594711
1.96,4,73.59632
1.97,3,73.597963
3.9,10,73.601551
1.97,3,73.602672
1.97,3,73.603908
1.92,8,73.606925
3.93,7,73.609302
1.97,3,73.610387
3.95,5,73.738039
13.89,11,73.741537
3.92,8,73.744348
3.92,8,73.74732
1.96,4,73.748631
3.92,8,73.751096
3.94,6,73.752975
3.95,5,73.754554
3.94,6,73.756887
5.88,12,73.761467
3.9,10,73.764567
3.89,11,73.768417
1.91,9,73.77148
5.91,9,73.774253
3.93,7,73.776882
1.96,4,73.778224
3.89,11,73.921452
5.89,11,73.924974
1.93,7,73.927175
3.93,7,73.929388
5.89,11,73.932757
1.97,3,73.933748
1.92,8,73.936209
1.97,3,73.937203
1.91,9,73.939971
3.95,5,73.94156
1.94,6,73.943439
3.9,10,73.946484
1.96,4,73.947763
3.91,9,73.950539
5.89,11,73.95415
3.95,5,73.955813
1.97,3,73.956836
1.97,3,73.957849
1.93,7,73.960137
1.94,6,74.094594
1.93,7,74.096861
1.91,9,74.09961
1.97,3,74.100598
3.95,5,74.102529
3.91,9,74.105737
1.91,9,74.108611
1.92,8,74.111127
1.97,3,74.112285
13.87,13,74.116761
1.97,3,74.11781
5.9,10,74.120945
3.91,9,74.123756
