#{"t_start": 1787190343.7988029, "env_id": "None"}
r,l,t,success,collision,max_y
-0.04,4,0.586779,False,True,1
-0.01,1,0.587081,False,True,1
-0.02,2,0.587499,False,True,1
-0.04,4,0.588233,False,True,1
-0.02,2,0.588621,False,True,1
-0.04,4,0.589343,False,True,1
-0.06,6,0.590428,False,True,1
-0.01,1,0.590658,False,True,1
-0.05,5,0.591521,False,True,1
-0.01,1,0.591713,False,True,1
-0.05,5,0.592545,False,True,1
-0.18,18,0.595459,False,True,1
-0.06,6,0.596505,False,True,1
-0.05,5,0.597371,False,True,1
-0.01,1,0.597576,False,True,1
-0.01,1,0.597774,False,True,1
-0.04,4,0.598468,False,True,1
-0.09,9,0.600353,False,True,1
-0.11,11,0.602215,False,True,1
-0.01,1,0.602423,False,True,1
-0.02,2,0.60277,False,True,1
-0.02,2,0.603117,False,True,1
-0.07,7,0.604229,False,True,1
-0.12,12,0.606163,False,True,1
-0.08,8,0.607506,False,True,1
-0.03,3,0.608029,False,True,1
-0.01,1,0.608225,False,True,1
-0.07,7,0.609379,False,True,1
-0.02,2,0.609734,False,True,1
-0.11,11,0.611497,False,True,1
-0.13,13,0.613584,False,True,1
-0.1,10,0.615205,False,True,1
-0.04,4,0.615879,False,True,1
-0.02,2,0.616242,False,True,1
-0.06,6,0.617232,False,True,1
-0.09,9,0.61869,False,True,1
-0.04,4,0.619367,False,True,1
-0.07,7,0.620505,False,True,1
-0.07,7,0.621649,False,True,1
-0.01,1,0.621841,False,True,1
-0.09,9,0.623307,False,True,1
-0.01,1,0.623509,False,True,1
-0.03,3,0.624022,False,True,1
-0.07,7,0.625166,False,True,1
-0.01,1,0.625356,False,True,1
-0.05,5,0.626143,False,True,1
0.88,12,0.627986,False,True,2
-0.02,2,0.628327,False,True,1
0.95,5,0.629128,False,True,2
-0.02,2,0.62947,False,True,1
-0.02,2,0.629805,False,True,1
-0.05,5,0.630597,False,True,1
-0.01,1,0.630783,False,True,1
-0.08,8,0.632025,False,True,1
-0.03,3,0.632514,False,True,1
-0.04,4,0.633161,False,True,1
-0.17,17,0.635757,False,True,1
-0.1,10,0.637313,False,True,1
-0.02,2,0.637651,False,True,1
-0.1,10,0.639198,False,True,1
-0.03,3,0.639693,False,True,1
0.94,6,0.640633,False,True,2
-0.15,15,0.642913,False,True,1
0.94,6,0.643856,False,True,2
-0.11,11,0.64554,False,True,1
-0.03,3,0.646034,False,True,1
-0.08,8,0.647278,False,True,1
-0.02,2,0.647615,False,True,1
-0.1,10,0.649152,False,True,1
-0.01,1,0.649335,False,True,1
-0.05,5,0.65012,False,True,1
-0.2,20,0.653143,False,True,1
-0.05,5,0.653943,False,True,1
-0.01,1,0.654122,False,True,1
-0.06,6,0.655067,False,True,1
-0.03,3,0.65555,False,True,1
-0.04,4,0.656193,False,True,1
-0.02,2,0.65653,False,True,1
-0.05,5,0.657312,False,True,1
1.95,5,0.658108,False,True,3
-0.05,5,0.658897,False,True,1
-0.07,7,0.660004,False,True,1
-0.05,5,0.660798,False,True,1
-0.01,1,0.66098,False,True,1
-0.02,2,0.661313,False,True,1
-0.01,1,0.661492,False,True,1
-0.02,2,0.661823,False,True,1
-0.03,3,0.662301,False,True,1
-0.09,9,0.663685,False,True,1
-0.08,8,0.664924,False,True,1
-0.01,1,0.665104,False,True,1
-0.01,1,0.665283,False,True,1
-0.07,7,0.666375,False,True,1
-0.11,11,0.668082,False,True,1
-0.05,5,0.668878,False,True,1
-0.03,3,0.669365,False,True,1
-0.03,3,0.669851,False,True,1
-0.03,3,0.670335,False,True,1
-0.02,2,0.67067,False,True,1
-0.06,6,0.671605,False,True,1
-0.1,10,0.673138,False,True,1
-0.01,1,0.673319,False,True,1
-0.14,14,0.675452,False,True,1
-0.02,2,0.675795,False,True,1
-0.06,6,0.676744,False,True,1
-0.02,2,0.677082,False,True,1
-0.07,7,0.678169,False,True,1
1.96,4,0.678811,False,True,3
-0.02,2,0.679145,False,True,1
-0.03,3,0.679638,False,True,1
-0.05,5,0.680422,False,True,1
-0.06,6,0.681352,False,True,1
-0.01,1,0.681544,False,True,1
0.91,9,0.68294,False,True,2
-0.04,4,0.683581,False,True,1
-0.03,3,0.684068,False,True,1
-0.09,9,0.685468,False,True,1
-0.03,3,0.685952,False,True,1
-0.02,2,0.686285,False,True,1
1.93,7,0.687371,False,True,3
-0.02,2,0.687708,False,True,1
-0.03,3,0.688191,False,True,1
-0.02,2,0.688525,False,True,1
-0.01,1,0.688709,False,True,1
-0.03,3,0.689201,False,True,1
-0.05,5,0.689998,False,True,1
-0.1,10,0.69154,False,True,1
-0.17,17,0.694124,False,True,1
-0.05,5,0.694919,False,True,1
-0.15,15,0.697196,False,True,1
-0.03,3,0.697732,False,True,1
-0.03,3,0.698224,False,True,1
-0.11,11,0.699983,False,True,1
-0.03,3,0.700476,False,True,1
-0.04,4,0.701113,False,True,1
0.9,10,0.702658,False,True,2
-0.02,2,0.702987,False,True,1
-0.07,7,0.704075,False,True,1
-0.01,1,0.704256,False,True,1
-0.06,6,0.705191,False,True,1
-0.02,2,0.705527,False,True,1
-0.16,16,0.707974,False,True,1
-0.01,1,0.708161,False,True,1
-0.01,1,0.708347,False,True,1
-0.01,1,0.708524,False,True,1
-0.15,15,0.710809,False,True,1
-0.05,5,0.7116,False,True,1
-0.03,3,0.712087,False,True,1
-0.03,3,0.712567,False,True,1
-0.05,5,0.71336,False,True,1
-0.04,4,0.713988,False,True,1
-0.06,6,0.71492,False,True,1
-0.01,1,0.715098,False,True,1
-0.21,21,0.718277,False,True,1
-0.21,21,0.721447,False,True,1
1.85,15,0.723755,False,True,3
-0.11,11,0.725448,False,True,1
-0.02,2,0.725782,False,True,1
-0.13,13,0.727766,False,True,1
-0.19,19,0.730637,False,True,1
-0.04,4,0.731275,False,True,1
-0.02,2,0.731607,False,True,1
1.93,7,0.732694,False,True,3
-0.03,3,0.733184,False,True,1
-0.03,3,0.733664,False,True,1
-0.1,10,0.735199,False,True,1
-0.04,4,0.735837,False,True,1
1.93,7,0.736918,False,True,3
-0.09,9,0.73831,False,True,1
-0.01,1,0.738492,False,True,1
-0.11,11,0.740165,False,True,1
-0.03,3,0.740653,False,True,1
1.96,4,0.741288,False,True,3
-0.02,2,0.74162,False,True,1
-0.05,5,0.742399,False,True,1
-0.05,5,0.74318,False,True,1
-0.01,1,0.743362,False,True,1
-0.03,3,0.743846,False,True,1
-0.04,4,0.744478,False,True,1
-0.01,1,0.744655,False,True,1
-0.02,2,0.744987,False,True,1
-0.05,5,0.745767,False,True,1
-0.06,6,0.7467,False,True,1
-0.06,6,0.747638,False,True,1
-0.07,7,0.748726,False,True,1
-0.05,5,0.749505,False,True,1
-0.04,4,0.750146,False,True,1
-0.02,2,0.750471,False,True,1
-0.09,9,0.751845,False,True,1
-0.05,5,0.75263,False,True,1
-0.07,7,0.753714,False,True,1
-0.04,4,0.75435,False,True,1
-0.14,14,0.756495,False,True,1
-0.01,1,0.756675,False,True,1
-0.16,16,0.759105,False,True,1
-0.03,3,0.759596,False,True,1
-0.01,1,0.759773,False,True,1
-0.02,2,0.760099,False,True,1
-0.02,2,0.760424,False,True,1
-0.04,4,0.761061,False,True,1
-0.01,1,0.761244,False,True,1
-0.13,13,0.763223,False,True,1
-0.02,2,0.763561,False,True,1
-0.01,1,0.763739,False,True,1
-0.04,4,0.764369,False,True,1
-0.1,10,0.765903,False,True,1
-0.04,4,0.766543,False,True,1
-0.15,15,0.768817,False,True,1
-0.11,11,0.770493,False,True,1
-0.08,8,0.771717,False,True,1
-0.04,4,0.772361,False,True,1
-0.02,2,0.77269,False,True,1
-0.01,1,0.77287,False,True,1
-0.01,1,0.773049,False,True,1
-0.06,6,0.773976,False,True,1
-0.03,3,0.77446,False,True,1
-0.03,3,0.774944,False,True,1
-0.05,5,0.775734,False,True,1
-0.04,4,0.77637,False,True,1
-0.09,9,0.777747,False,True,1
-0.14,14,0.779891,False,True,1
-0.09,9,0.781272,False,True,1
-0.07,7,0.782344,False,True,1
-0.02,2,0.782679,False,True,1
-0.02,2,0.78301,False,True,1
-0.02,2,0.783343,False,True,1
-0.02,2,0.783676,False,True,1
-0.01,1,0.783854,False,True,1
-0.02,2,0.784184,False,True,1
-0.04,4,0.784818,False,True,1
-0.02,2,0.785145,False,True,1
-0.01,1,0.785324,False,True,1
-0.02,2,0.785653,False,True,1
-0.01,1,0.785833,False,True,1
-0.04,4,0.786459,False,True,1
-0.08,8,0.787691,False,True,1
-0.01,1,0.787871,False,True,1
-0.02,2,0.788202,False,True,1
-0.05,5,0.789006,False,True,1
-0.07,7,0.790086,False,True,1
-0.02,2,0.790426,False,True,1
-0.05,5,0.791212,False,True,1
-0.02,2,0.791544,False,True,1
-0.04,4,0.792183,False,True,1
-0.02,2,0.792511,False,True,1
-0.13,13,0.794539,False,True,1
-0.13,13,0.796584,False,True,1
1.93,7,0.7977,False,True,3
-0.05,5,0.799055,False,True,1
-0.07,7,0.800274,False,True,1
-0.1,10,0.801869,False,True,1
-0.04,4,0.802526,False,True,1
-0.02,2,0.802869,False,True,1
-0.06,6,0.803833,False,True,1
-0.04,4,0.804479,False,True,1
-0.03,3,0.80498,False,True,1
-0.01,1,0.805161,False,True,1
-0.08,8,0.806418,False,True,1
-0.02,2,0.806764,False,True,1
-0.04,4,0.807418,False,True,1
-0.02,2,0.807751,False,True,1
-0.09,9,0.809167,False,True,1
-0.07,7,0.810268,False,True,1
-0.03,3,0.810767,False,True,1
-0.13,13,0.812772,False,True,1
-0.08,8,0.814035,False,True,1
-0.15,15,0.816345,False,True,1
0.87,13,0.818368,False,True,2
-0.03,3,0.818861,False,True,1
-0.04,4,0.819501,False,True,1
-0.03,3,0.819994,False,True,1
0.69,31,0.824725,False,True,2
-0.04,4,0.825374,False,True,1
-0.17,17,0.827989,False,True,1
-0.04,4,0.82864,False,True,1
-0.11,11,0.830337,False,True,1
-0.11,11,0.832043,False,True,1
-0.04,4,0.83268,False,True,1
-0.04,4,0.833324,False,True,1
-0.09,9,0.834719,False,True,1
-0.01,1,0.834903,False,True,1
2.83,17,0.837525,False,True,4
-0.06,6,0.838485,False,True,1
-0.03,3,0.838973,False,True,1
-0.03,3,0.839463,False,True,1
-0.04,4,0.840103,False,True,1
-0.04,4,0.840746,False,True,1
-0.03,3,0.841241,False,True,1
-0.04,4,0.841875,False,True,1
-0.06,6,0.842821,False,True,1
-0.07,7,0.843911,False,True,1
-0.01,1,0.844096,False,True,1
-0.06,6,0.84505,False,True,1
-0.05,5,0.845834,False,True,1
-0.01,1,0.846018,False,True,1
-0.04,4,0.846659,False,True,1
-0.14,14,0.848821,False,True,1
-0.05,5,0.849617,False,True,1
-0.02,2,0.849951,False,True,1
-0.01,1,0.850129,False,True,1
-0.05,5,0.850922,False,True,1
-0.08,8,0.85217,False,True,1
-0.01,1,0.852358,False,True,1
0.88,12,0.854225,False,True,2
-0.03,3,0.854714,False,True,1
-0.05,5,0.855508,False,True,1
-0.04,4,0.856152,False,True,1
-0.06,6,0.857087,False,True,1
-0.03,3,0.857573,False,True,1
-0.01,1,0.857761,False,True,1
-0.02,2,0.858102,False,True,1
-0.02,2,0.858437,False,True,1
-0.15,15,0.860737,False,True,1
-0.11,11,0.862431,False,True,1
-0.07,7,0.863535,False,True,1
-0.09,9,0.864933,False,True,1
-0.08,8,0.866191,False,True,1
-0.12,12,0.868036,False,True,1
-0.13,13,0.870048,False,True,1
0.91,9,0.871455,False,True,2
-0.05,5,0.872249,False,True,1
-0.07,7,0.873343,False,True,1
-0.04,4,0.873986,False,True,1
-0.04,4,0.87462,False,True,1
-0.02,2,0.874961,False,True,1
-0.01,1,0.875145,False,True,1
-0.04,4,0.875781,False,True,1
-0.04,4,0.876427,False,True,1
1.96,4,0.877059,False,True,3
-0.07,7,0.878153,False,True,1
-0.03,3,0.878642,False,True,1
0.89,11,0.880343,False,True,2
-0.03,3,0.880834,False,True,1
-0.02,2,0.881172,False,True,1
-0.05,5,0.881964,False,True,1
-0.02,2,0.882308,False,True,1
0.95,5,0.883104,False,True,2
-0.03,3,0.883592,False,True,1
-0.06,6,0.884536,False,True,1
0.89,11,0.886243,False,True,2
-0.05,5,0.887039,False,True,1
-0.01,1,0.887219,False,True,1
-0.05,5,0.888012,False,True,1
-0.03,3,0.888503,False,True,1
-0.07,7,0.889585,False,True,1
-0.07,7,0.890682,False,True,1
-0.09,9,0.892086,False,True,1
0.92,8,0.893353,False,True,2
-0.03,3,0.893847,False,True,1
-0.09,9,0.89524,False,True,1
-0.01,1,0.89542,False,True,1
-0.07,7,0.896524,False,True,1
-0.01,1,0.89671,False,True,1
0.92,8,0.897963,False,True,2
-0.04,4,0.898609,False,True,1
-0.16,16,0.901068,False,True,1
-0.08,8,0.902317,False,True,1
-0.04,4,0.902955,False,True,1
-0.06,6,0.903899,False,True,1
-0.08,8,0.905149,False,True,1
-0.03,3,0.905636,False,True,1
-0.1,10,0.907181,False,True,1
-0.02,2,0.907521,False,True,1
-0.16,16,0.909983,False,True,1
-0.03,3,0.910478,False,True,1
-0.06,6,0.911446,False,True,1
-0.06,6,1.376685,False,True,1
-0.04,4,1.377472,False,True,1
-0.01,1,1.377669,False,True,1
-0.02,2,1.378023,False,True,1
-0.06,6,1.379014,False,True,1
-0.01,1,1.379202,False,True,1
-0.05,5,1.380008,False,True,1
-0.03,3,1.380516,False,True,1
-0.01,1,1.380703,False,True,1
-0.05,5,1.381528,False,True,1
-0.05,5,1.382324,False,True,1
-0.03,3,1.382813,False,True,1
-0.01,1,1.382994,False,True,1
-0.01,1,1.383177,False,True,1
-0.03,3,1.38367,False,True,1
-0.02,2,1.384005,False,True,1
-0.14,14,1.386164,False,True,1
-0.06,6,1.387115,False,True,1
-0.08,8,1.388359,False,True,1
-0.05,5,1.389149,False,True,1
-0.06,6,1.390092,False,True,1
-0.01,1,1.390276,False,True,1
-0.01,1,1.390453,False,True,1
-0.07,7,1.391541,False,True,1
-0.05,5,1.392339,False,True,1
-0.19,19,1.395243,False,True,1
9.94,6,1.396198,True,False,5
-0.01,1,1.396382,False,True,1
-0.06,6,1.397327,False,True,1
-0.04,4,1.39798,False,True,1
-0.05,5,1.39878,False,True,1
-0.01,1,1.398961,False,True,1
-0.06,6,1.399897,False,True,1
-0.01,1,1.400082,False,True,1
-0.02,2,1.400423,False,True,1
-0.01,1,1.400606,False,True,1
0.92,8,1.401848,False,True,2
-0.02,2,1.402184,False,True,1
-0.1,10,1.403798,False,True,1
