algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
dqn,2,200000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.0464,0.0,0.4538,0.0018,0.498,0,0,results/runs/dqn_seed2/checkpoints/dqn_seed2_200000_steps
dqn,2,400000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2534,0.7466,0,0,results/runs/dqn_seed2/checkpoints/dqn_seed2_400000_steps
dqn,2,600000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.4096,0.0,0.4428,0.0782,0.0694,0,0,results/runs/dqn_seed2/checkpoints/dqn_seed2_600000_steps
dqn,2,800000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.947,0.0,0.053,0.0,0.0,0,0,results/runs/dqn_seed2/checkpoints/dqn_seed2_800000_steps
dqn,2,1000000,100,1000,0,0.0,0,0.0,100,1.0,-5.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0,0,results/runs/dqn_seed2/final_model
