#{"t_start": 1787429567.219122, "env_id": "None"}
r,l,t,success,collision,max_y
-0.03,3,0.656915,False,True,1
1.6,40,0.664453,False,True,3
1.8,20,0.667918,False,True,3
2.72,28,0.673069,False,True,4
0.88,12,0.675286,False,True,2
2.77,23,0.679357,False,True,4
-0.08,8,0.680911,False,True,1
0.73,27,0.685949,False,True,2
0.97,3,0.686683,False,True,2
1.87,13,0.688889,False,True,3
-0.04,4,0.689636,False,True,1
-0.09,9,0.691387,False,True,1
0.83,17,0.694516,False,True,2
-0.02,2,0.69494,False,True,1
2.93,7,0.69616,False,True,4
0.85,15,0.698673,False,True,2
1.45,55,0.708438,False,True,3
0.76,24,0.713101,False,True,2
0.81,19,0.716376,False,True,2
-0.01,1,0.716658,False,True,1
-0.03,3,0.717404,False,True,1
-0.06,6,0.718555,False,True,1
1.71,29,0.723749,False,True,3
0.68,32,0.729268,False,True,2
-0.06,6,0.730369,False,True,1
-0.01,1,0.730618,False,True,1
-0.11,11,0.732912,False,True,1
2.56,44,0.740081,False,True,4
-0.05,5,0.741124,False,True,1
0.95,5,0.742083,False,True,2
3.82,18,0.74512,False,True,5
-0.03,3,0.745708,False,True,1
-0.02,2,0.746151,False,True,1
0.98,2,0.746586,False,True,2
-0.02,2,0.747009,False,True,1
5.54,46,0.755005,False,True,7
-0.09,9,0.756583,False,True,1
3.83,17,0.759512,False,True,5
2.64,36,0.765844,False,True,4
-0.02,2,0.766262,False,True,1
4.72,28,0.770935,False,True,6
0.85,15,0.773963,False,True,2
0.15,85,0.789164,False,True,2
-0.21,21,0.792963,False,True,1
2.74,26,0.797824,False,True,4
-0.1,10,0.799761,False,True,1
-0.02,2,0.800229,False,True,1
0.92,8,0.801789,False,True,2
-0.03,3,0.802437,False,True,1
-0.08,8,0.803939,False,True,1
0.81,19,0.807261,False,True,2
3.65,35,0.813661,False,True,5
-0.02,2,0.814177,False,True,1
-0.05,5,0.815152,False,True,1
2.05,95,0.83193,False,True,4
0.74,26,0.836758,False,True,2
-0.09,9,0.838375,False,True,1
1.26,74,0.850815,False,True,3
-0.01,1,0.851089,False,True,1
-0.02,2,0.851511,False,True,1
1.86,14,0.853871,False,True,3
3.65,35,0.859971,False,True,5
1.81,19,0.86312,False,True,3
0.84,16,0.865845,False,True,2
-0.06,6,0.866916,False,True,1
-0.07,7,0.868136,False,True,1
1.84,16,0.870814,False,True,3
-0.06,6,0.871863,False,True,1
1.92,8,0.873237,False,True,3
-0.02,2,0.873653,False,True,1
0.96,4,0.874785,False,True,2
1.84,16,0.877791,False,True,3
-0.12,12,0.87996,False,True,1
0.75,25,0.884067,False,True,2
3.88,12,0.886454,False,True,5
0.97,3,0.887277,False,True,2
-0.21,21,0.890806,False,True,1
0.86,14,0.893159,False,True,2
-0.04,4,0.893914,False,True,1
-0.23,23,0.89844,False,True,1
0.81,19,0.901923,False,True,2
1.45,55,0.911514,False,True,3
0.82,18,0.914525,False,True,2
1.7,30,0.920003,False,True,3
1.69,31,0.925567,False,True,3
0.76,24,0.930305,False,True,2
1.95,5,0.931226,False,True,3
-0.05,5,0.932153,False,True,1
1.73,27,0.937306,False,True,3
0.81,19,0.940762,False,True,2
0.93,7,0.942025,False,True,2
-2.0,100,0.959577,False,False,4
0.68,32,0.965468,False,True,2
-0.15,15,0.968336,False,True,1
2.74,26,0.9738,False,True,4
-0.05,5,0.97477,False,True,1
-0.07,7,0.9762,False,True,1
-0.11,11,0.97843,False,True,1
1.93,7,0.979744,False,True,3
2.65,35,0.985597,False,True,4
0.9,10,0.987388,False,True,2
-0.09,9,0.988966,False,True,1
0.39,61,0.999293,False,True,2
-0.04,4,1.000146,False,True,1
0.88,12,1.00246,False,True,2
1.58,42,1.010274,False,True,3
-0.04,4,1.011079,False,True,1
2.9,10,1.012806,False,True,4
2.58,42,1.020383,False,True,4
1.86,14,1.022761,False,True,3
2.22,78,1.252181,False,True,4
1.94,6,1.253496,False,True,3
2.87,13,1.255716,False,True,4
-0.03,3,1.256295,False,True,1
0.76,24,1.260241,False,True,2
0.79,21,1.263943,False,True,2
5.68,32,1.269962,False,True,7
0.85,15,1.272801,False,True,2
-0.06,6,1.27394,False,True,1
-0.09,9,1.275546,False,True,1
0.96,4,1.276303,False,True,2
-0.09,9,1.277879,False,True,1
2.86,14,1.280304,False,True,4
-0.1,10,1.282773,False,True,1
0.76,24,1.287244,False,True,2
-0.09,9,1.288916,False,True,1
0.93,7,1.290128,False,True,2
2.69,31,1.295864,False,True,4
-0.1,10,1.297754,False,True,1
0.97,3,1.298413,False,True,2
1.8,20,1.302116,False,True,3
1.88,12,1.304555,False,True,3
0.71,29,1.309668,False,True,2
0.97,3,1.310271,False,True,2
-0.07,7,1.311733,False,True,1
-0.03,3,1.312431,False,True,1
-0.07,7,1.313756,False,True,1
2.81,19,1.316905,False,True,4
1.79,21,1.320359,False,True,3
1.5,50,1.329433,False,True,3
-0.04,4,1.330313,False,True,1
-0.02,2,1.330989,False,True,1
-0.08,8,1.332482,False,True,1
-0.12,12,1.334512,False,True,1
1.73,27,1.338891,False,True,3
4.78,22,1.342964,False,True,6
-0.17,17,1.346296,False,True,1
-0.2,20,1.349901,False,True,1
2.93,7,1.351219,False,True,4
3.53,47,1.359915,False,True,5
4.16,84,1.374648,False,True,6
1.8,20,1.377965,False,True,3
0.96,4,1.378801,False,True,2
-0.09,9,1.380364,False,True,1
1.87,13,1.383014,False,True,3
-0.02,2,1.383513,False,True,1
3.63,37,1.390164,False,True,5
-0.11,11,1.392294,False,True,1
5.73,27,1.397323,False,True,7
0.86,14,1.399895,False,True,2
6.75,25,1.404494,False,True,8
-0.19,19,1.407622,False,True,1
0.76,24,1.411722,False,True,2
-0.1,10,1.413805,False,True,1
-0.02,2,1.414379,False,True,1
-0.01,1,1.414696,False,True,1
-0.07,7,1.416048,False,True,1
1.91,9,1.417661,False,True,3
0.87,13,1.419974,False,True,2
0.94,6,1.421169,False,True,2
0.54,46,1.428988,False,True,2
0.6,40,1.435961,False,True,2
0.85,15,1.438648,False,True,2
0.86,14,1.441124,False,True,2
-0.05,5,1.442337,False,True,1
1.92,8,1.443879,False,True,3
0.87,13,1.446194,False,True,2
0.79,21,1.449651,False,True,2
0.4,60,1.459908,False,True,2
3.71,29,1.464862,False,True,5
-0.07,7,1.466111,False,True,1
0.93,7,1.46735,False,True,2
-0.09,9,1.468931,False,True,1
1.82,18,1.472574,False,True,3
1.86,14,1.475141,False,True,3
1.76,24,1.480408,False,True,3
0.77,23,1.484575,False,True,2
-0.03,3,1.485344,False,True,1
0.89,11,1.487767,False,True,2
3.82,18,1.491024,False,True,5
0.96,4,1.491822,False,True,2
0.97,3,1.492408,False,True,2
1.84,16,1.495177,False,True,3
2.7,30,1.50008,False,True,4
-0.01,1,1.50032,False,True,1
-0.06,6,1.50142,False,True,1
0.96,4,1.50216,False,True,2
-0.04,4,1.502893,False,True,1
3.79,21,1.506824,False,True,5
1.92,8,1.508431,False,True,3
0.97,3,1.509045,False,True,2
-0.22,22,1.513155,False,True,1
0.87,13,1.515602,False,True,2
-0.04,4,1.516415,False,True,1
-0.09,9,1.518041,False,True,1
-2.0,100,1.53469,False,False,4
1.87,13,1.537211,False,True,3
2.84,16,1.53986,False,True,4
4.63,37,1.546555,False,True,6
1.89,11,1.548582,False,True,3
0.97,3,1.549168,False,True,2
2.85,15,1.551797,False,True,4
-0.02,2,1.552206,False,True,1
-0.03,3,1.552783,False,True,1
1.68,32,1.56006,False,True,3
2.92,8,1.561819,False,True,4
0.85,15,1.564498,False,True,2
0.92,8,1.56608,False,True,2
-0.01,1,1.566376,False,True,1
-0.01,1,1.566649,False,True,1
4.63,37,1.573385,False,True,6
-0.02,2,1.573822,False,True,1
-0.02,2,1.574233,False,True,1
2.83,17,1.577325,False,True,4
2.78,22,1.580968,False,True,4
0.95,5,1.581887,False,True,2
3.73,27,1.586781,False,True,5
2.47,53,1.595852,False,True,4
-0.05,5,1.59692,False,True,1
-0.05,5,1.59784,False,True,1
1.94,6,1.598919,False,True,3
-0.06,6,1.60005,False,True,1
1.88,12,1.602348,False,True,3
-0.04,4,1.603229,False,True,1
-0.1,10,1.604997,False,True,1
1.92,8,1.606443,False,True,3
0.63,37,1.61298,False,True,2
0.84,16,1.806763,False,True,2
0.88,12,1.808899,False,True,2
2.92,8,1.810295,False,True,4
-0.04,4,1.811048,False,True,1
2.9,10,1.812754,False,True,4
6.83,17,1.816271,False,True,8
